,Country,Climate,HouseType,RennovationDegree,Number
1488,DK,N,AB,001,DK.N.AB.05.Gen.SyAv.001.001
1489,DK,N,AB,002,DK.N.AB.05.Gen.SyAv.001.002
1490,DK,N,AB,003,DK.N.AB.05.Gen.SyAv.001.003
1491,DK,N,AB,001,DK.N.AB.06.Gen.SyAv.001.001
1492,DK,N,AB,002,DK.N.AB.06.Gen.SyAv.001.002
1493,DK,N,AB,003,DK.N.AB.06.Gen.SyAv.001.003
1494,DK,N,AB,001,DK.N.AB.07.Gen.SyAv.001.001
1495,DK,N,AB,002,DK.N.AB.07.Gen.SyAv.001.002
1496,DK,N,AB,003,DK.N.AB.07.Gen.SyAv.001.003
1497,DK,N,AB,001,DK.N.AB.08.Gen.SyAv.001.001
1498,DK,N,AB,002,DK.N.AB.08.Gen.SyAv.001.002
1499,DK,N,AB,003,DK.N.AB.08.Gen.SyAv.001.003
1500,DK,N,AB,001,DK.N.AB.09.Gen.SyAv.001.001
1501,DK,N,AB,002,DK.N.AB.09.Gen.SyAv.001.002
1502,DK,N,AB,003,DK.N.AB.09.Gen.SyAv.001.003
1503,DK,N,SFH,001,DK.N.SFH.01.Gen.SyAv.001.001
1504,DK,N,SFH,002,DK.N.SFH.01.Gen.SyAv.001.002
1505,DK,N,SFH,003,DK.N.SFH.01.Gen.SyAv.001.003
1506,DK,N,SFH,001,DK.N.SFH.02.Gen.SyAv.001.001
1507,DK,N,SFH,002,DK.N.SFH.02.Gen.SyAv.001.002
1508,DK,N,SFH,003,DK.N.SFH.02.Gen.SyAv.001.003
1509,DK,N,SFH,001,DK.N.SFH.03.Gen.SyAv.001.001
1510,DK,N,SFH,002,DK.N.SFH.03.Gen.SyAv.001.002
1511,DK,N,SFH,003,DK.N.SFH.03.Gen.SyAv.001.003
1512,DK,N,SFH,001,DK.N.SFH.04.Gen.SyAv.001.001
1513,DK,N,SFH,002,DK.N.SFH.04.Gen.SyAv.001.002
1514,DK,N,SFH,003,DK.N.SFH.04.Gen.SyAv.001.003
1515,DK,N,SFH,001,DK.N.SFH.05.Gen.SyAv.001.001
1516,DK,N,SFH,002,DK.N.SFH.05.Gen.SyAv.001.002
1517,DK,N,SFH,003,DK.N.SFH.05.Gen.SyAv.001.003
1518,DK,N,SFH,001,DK.N.SFH.06.Gen.SyAv.001.001
1519,DK,N,SFH,002,DK.N.SFH.06.Gen.SyAv.001.002
1520,DK,N,SFH,003,DK.N.SFH.06.Gen.SyAv.001.003
1521,DK,N,SFH,001,DK.N.SFH.07.Gen.SyAv.001.001
1522,DK,N,SFH,002,DK.N.SFH.07.Gen.SyAv.001.002
1523,DK,N,SFH,003,DK.N.SFH.07.Gen.SyAv.001.003
1524,DK,N,SFH,001,DK.N.SFH.08.Gen.SyAv.001.001
1525,DK,N,SFH,002,DK.N.SFH.08.Gen.SyAv.001.002
1526,DK,N,SFH,003,DK.N.SFH.08.Gen.SyAv.001.003
1527,DK,N,SFH,001,DK.N.SFH.09.Gen.SyAv.001.001
1528,DK,N,SFH,002,DK.N.SFH.09.Gen.SyAv.001.002
1529,DK,N,SFH,003,DK.N.SFH.09.Gen.SyAv.001.003
1530,DK,N,TH,001,DK.N.TH.01.Gen.SyAv.001.001
1531,DK,N,TH,002,DK.N.TH.01.Gen.SyAv.001.002
1532,DK,N,TH,003,DK.N.TH.01.Gen.SyAv.001.003
1533,DK,N,TH,001,DK.N.TH.02.Gen.SyAv.001.001
1534,DK,N,TH,002,DK.N.TH.02.Gen.SyAv.001.002
1535,DK,N,TH,003,DK.N.TH.02.Gen.SyAv.001.003
1536,DK,N,TH,001,DK.N.TH.03.Gen.SyAv.001.001
1537,DK,N,TH,002,DK.N.TH.03.Gen.SyAv.001.002
1538,DK,N,TH,003,DK.N.TH.03.Gen.SyAv.001.003
1539,DK,N,TH,001,DK.N.TH.04.Gen.SyAv.001.001
1540,DK,N,TH,002,DK.N.TH.04.Gen.SyAv.001.002
1541,DK,N,TH,003,DK.N.TH.04.Gen.SyAv.001.003
1542,DK,N,TH,001,DK.N.TH.05.Gen.SyAv.001.001
1543,DK,N,TH,002,DK.N.TH.05.Gen.SyAv.001.002
1544,DK,N,TH,003,DK.N.TH.05.Gen.SyAv.001.003
1545,DK,N,TH,001,DK.N.TH.06.Gen.SyAv.001.001
1546,DK,N,TH,002,DK.N.TH.06.Gen.SyAv.001.002
1547,DK,N,TH,003,DK.N.TH.06.Gen.SyAv.001.003
1548,DK,N,TH,001,DK.N.TH.07.Gen.SyAv.001.001
1549,DK,N,TH,002,DK.N.TH.07.Gen.SyAv.001.002
1550,DK,N,TH,003,DK.N.TH.07.Gen.SyAv.001.003
1551,DK,N,TH,001,DK.N.TH.08.Gen.SyAv.001.001
1552,DK,N,TH,002,DK.N.TH.08.Gen.SyAv.001.002
1553,DK,N,TH,003,DK.N.TH.08.Gen.SyAv.001.003
1554,DK,N,TH,001,DK.N.TH.09.Gen.SyAv.001.001
1555,DK,N,TH,002,DK.N.TH.09.Gen.SyAv.001.002
1556,DK,N,TH,003,DK.N.TH.09.Gen.SyAv.001.003
1557,GR,ZoneB,MFH,001,GR.ZoneB.MFH.01.Gen.SyAv.001.001
1558,GR,ZoneB,MFH,001,GR.ZoneB.MFH.02.Gen.SyAv.001.001
1559,GR,ZoneB,MFH,001,GR.ZoneB.MFH.03.Gen.SyAv.001.001
1560,GR,ZoneB,SFH,001,GR.ZoneB.SFH.01.Gen.SyAv.001.001
1561,GR,ZoneB,SFH,001,GR.ZoneB.SFH.02.Gen.SyAv.001.001
1562,GR,ZoneB,SFH,001,GR.ZoneB.SFH.03.Gen.SyAv.001.001
1563,HU,N,AB,001,HU.N.AB.01-03.Gen.SyAv.001.001
1564,HU,N,MFH,001,HU.N.MFH.01-03.Gen.SyAv.001.001
1565,HU,N,MFH,001,HU.N.MFH.04-05.Gen.SyAv.001.001
1566,HU,N,SFH,001,HU.N.SFH.01-03.Gen.SyAv.001.001
1567,HU,N,SFH,001,HU.N.SFH.04-05.Gen.SyAv.001.001
1568,NO,N,AB,001,NO.N.AB.01.Gen.SyAv.001.001
1569,NO,N,AB,002,NO.N.AB.01.Gen.SyAv.001.002
1570,NO,N,AB,003,NO.N.AB.01.Gen.SyAv.001.003
1571,NO,N,AB,001,NO.N.AB.02.Gen.SyAv.001.001
1572,NO,N,AB,002,NO.N.AB.02.Gen.SyAv.001.002
1573,NO,N,AB,003,NO.N.AB.02.Gen.SyAv.001.003
1574,NO,N,AB,001,NO.N.AB.03.Gen.SyAv.001.001
1575,NO,N,AB,002,NO.N.AB.03.Gen.SyAv.001.002
1576,NO,N,AB,003,NO.N.AB.03.Gen.SyAv.001.003
1577,NO,N,AB,001,NO.N.AB.04.Gen.SyAv.001.001
1578,NO,N,AB,002,NO.N.AB.04.Gen.SyAv.001.002
1579,NO,N,AB,003,NO.N.AB.04.Gen.SyAv.001.003
1580,NO,N,AB,001,NO.N.AB.05.Gen.SyAv.001.001
1581,NO,N,AB,002,NO.N.AB.05.Gen.SyAv.001.002
1582,NO,N,AB,003,NO.N.AB.05.Gen.SyAv.001.003
1583,NO,N,AB,001,NO.N.AB.06.Gen.SyAv.001.001
1584,NO,N,AB,002,NO.N.AB.06.Gen.SyAv.001.002
1585,NO,N,AB,003,NO.N.AB.06.Gen.SyAv.001.003
1586,NO,N,AB,001,NO.N.AB.07.Gen.SyAv.001.001
1587,NO,N,AB,002,NO.N.AB.07.Gen.SyAv.001.002
1588,NO,N,AB,003,NO.N.AB.07.Gen.SyAv.001.003
1589,NO,N,SFH,001,NO.N.SFH.01.Gen.SyAv.001.001
1590,NO,N,SFH,002,NO.N.SFH.01.Gen.SyAv.001.002
1591,NO,N,SFH,003,NO.N.SFH.01.Gen.SyAv.001.003
1592,NO,N,SFH,001,NO.N.SFH.02.Gen.SyAv.001.001
1593,NO,N,SFH,002,NO.N.SFH.02.Gen.SyAv.001.002
1594,NO,N,SFH,003,NO.N.SFH.02.Gen.SyAv.001.003
1595,NO,N,SFH,001,NO.N.SFH.03.Gen.SyAv.001.001
1596,NO,N,SFH,002,NO.N.SFH.03.Gen.SyAv.001.002
1597,NO,N,SFH,003,NO.N.SFH.03.Gen.SyAv.001.003
1598,NO,N,SFH,001,NO.N.SFH.04.Gen.SyAv.001.001
1599,NO,N,SFH,002,NO.N.SFH.04.Gen.SyAv.001.002
1600,NO,N,SFH,003,NO.N.SFH.04.Gen.SyAv.001.003
1601,NO,N,SFH,001,NO.N.SFH.05.Gen.SyAv.001.001
1602,NO,N,SFH,002,NO.N.SFH.05.Gen.SyAv.001.002
1603,NO,N,SFH,003,NO.N.SFH.05.Gen.SyAv.001.003
1604,NO,N,SFH,001,NO.N.SFH.06.Gen.SyAv.001.001
1605,NO,N,SFH,002,NO.N.SFH.06.Gen.SyAv.001.002
1606,NO,N,SFH,003,NO.N.SFH.06.Gen.SyAv.001.003
1607,NO,N,SFH,001,NO.N.SFH.07.Gen.SyAv.001.001
1608,NO,N,SFH,002,NO.N.SFH.07.Gen.SyAv.001.002
1609,NO,N,SFH,003,NO.N.SFH.07.Gen.SyAv.001.003
1610,NO,N,TH,001,NO.N.TH.01.Gen.SyAv.001.001
1611,NO,N,TH,002,NO.N.TH.01.Gen.SyAv.001.002
1612,NO,N,TH,003,NO.N.TH.01.Gen.SyAv.001.003
1613,NO,N,TH,001,NO.N.TH.02.Gen.SyAv.001.001
1614,NO,N,TH,002,NO.N.TH.02.Gen.SyAv.001.002
1615,NO,N,TH,003,NO.N.TH.02.Gen.SyAv.001.003
1616,NO,N,TH,001,NO.N.TH.03.Gen.SyAv.001.001
1617,NO,N,TH,002,NO.N.TH.03.Gen.SyAv.001.002
1618,NO,N,TH,003,NO.N.TH.03.Gen.SyAv.001.003
1619,NO,N,TH,001,NO.N.TH.04.Gen.SyAv.001.001
1620,NO,N,TH,002,NO.N.TH.04.Gen.SyAv.001.002
1621,NO,N,TH,003,NO.N.TH.04.Gen.SyAv.001.003
1622,NO,N,TH,001,NO.N.TH.05.Gen.SyAv.001.001
1623,NO,N,TH,002,NO.N.TH.05.Gen.SyAv.001.002
1624,NO,N,TH,003,NO.N.TH.05.Gen.SyAv.001.003
1625,NO,N,TH,001,NO.N.TH.06.Gen.SyAv.001.001
1626,NO,N,TH,002,NO.N.TH.06.Gen.SyAv.001.002
1627,NO,N,TH,003,NO.N.TH.06.Gen.SyAv.001.003
1628,NO,N,TH,001,NO.N.TH.07.Gen.SyAv.001.001
1629,NO,N,TH,002,NO.N.TH.07.Gen.SyAv.001.002
1630,NO,N,TH,003,NO.N.TH.07.Gen.SyAv.001.003
